,当地时间 温州市,T,Po,P,Pa,U,DD,Ff,ff3,WW,W1,W2,Tn,Tx,H,VV,Td,RRR,tR,date_time
953,11.01.2024 08:00,5.9,765.6,769.3,0.9,83.0,从西方吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,,2500或更高，或无云。,2.4,3.2,无降水,12.0,2023-09-15 14:20:15
954,11.01.2024 11:00,11.4,765.0,768.6,-0.6,56.0,从西南偏南方向吹来的风,1.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,17.7,2500或更高，或无云。,3.0,2.9,无降水,12.0,2023-09-15 14:30:15
955,11.01.2024 14:00,13.0,762.9,766.5,-2.1,57.0,从东南偏南方向吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,17.7,2500或更高，或无云。,2.4,4.7,无降水,12.0,2023-09-15 14:30:15
956,11.01.2024 17:00,9.5,763.0,766.6,0.1,73.0,从东方吹来的风,3.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,13.6,2500或更高，或无云。,2.5,4.9,无降水,12.0,2023-09-15 14:30:15
957,11.01.2024 20:00,8.1,763.8,767.5,0.8,79.0,从东北偏东方向吹来的风,2.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,13.6,2500或更高，或无云。,2.4,4.7,无降水,12.0,2023-09-15 14:30:15
958,11.01.2024 23:00,6.9,763.6,767.2,-0.2,87.0,从西方吹来的风,1.0,6.0,霾 ,,,5.1,13.6,2500或更高，或无云。,1.6,4.9,无降水,12.0,2023-09-15 14:30:15
959,12.01.2024 02:00,6.1,763.3,766.9,-0.3,90.0,从西方吹来的风,2.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.1,13.6,2500或更高，或无云。,1.2,4.6,无降水,12.0,2023-09-15 14:40:15
960,12.01.2024 05:00,5.6,762.5,766.1,-0.8,91.0,从西南偏西方向吹来的风,2.0,5.0,霾 ,,,5.1,13.6,2500或更高，或无云。,1.2,4.2,无降水,12.0,2023-09-15 14:40:15
961,12.01.2024 08:00,6.1,763.3,767.0,0.8,89.0,从西方吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,,2500或更高，或无云。,1.5,4.4,无降水,12.0,2023-09-15 14:40:15
962,12.01.2024 11:00,12.9,762.9,766.5,-0.4,55.0,从西南偏西方向吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,13.6,2500或更高，或无云。,2.9,4.1,无降水,12.0,2023-09-15 14:40:15
963,12.01.2024 14:00,18.8,760.9,764.4,-2.0,40.0,从东南偏东方向吹来的风,2.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,19.3,2500或更高，或无云。,8.0,4.9,无降水,12.0,2023-09-15 14:40:15
964,12.01.2024 17:00,12.2,761.9,765.5,1.0,75.0,从东方吹来的风,2.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,19.3,2500或更高，或无云。,2.9,7.9,无降水,12.0,2023-09-15 14:50:15
965,12.01.2024 20:00,10.2,763.0,766.6,1.1,88.0,从东北方吹来的风,1.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,19.3,2500或更高，或无云。,1.9,8.3,无降水,12.0,2023-09-15 14:50:15
966,12.01.2024 23:00,8.6,763.2,766.8,0.2,86.0,从西方吹来的风,2.0,6.0,霾 ,,,5.0,19.3,2500或更高，或无云。,2.2,6.4,无降水,12.0,2023-09-15 14:50:15
967,13.01.2024 02:00,7.9,763.0,766.6,-0.2,81.0,从西方吹来的风,2.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,19.3,2500或更高，或无云。,2.2,4.8,无降水,12.0,2023-09-15 14:50:15
968,13.01.2024 05:00,7.2,763.3,766.9,0.3,79.0,从西方吹来的风,3.0,5.0,霾 ,,,5.0,19.3,2500或更高，或无云。,3.0,3.8,无降水,12.0,2023-09-15 14:50:15
969,13.01.2024 08:00,7.9,764.8,768.4,1.5,75.0,从西方吹来的风,3.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.1,,2500或更高，或无云。,4.2,3.6,无降水,12.0,2023-09-15 15:00:15
970,13.01.2024 11:00,15.3,765.0,768.6,0.2,44.0,从西南方吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,19.3,2500或更高，或无云。,7.0,3.1,无降水,12.0,2023-09-15 15:00:15
971,13.01.2024 14:00,18.8,763.3,766.9,-1.7,34.0,从东方吹来的风,3.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,19.6,2500或更高，或无云。,5.0,2.6,无降水,12.0,2023-09-15 15:00:15
972,13.01.2024 17:00,14.4,764.4,768.0,1.1,50.0,从东方吹来的风,2.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,19.6,2500或更高，或无云。,7.0,4.1,无降水,12.0,2023-09-15 15:00:15
973,13.01.2024 20:00,10.9,765.7,769.3,1.3,72.0,从西南偏西方向吹来的风,1.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,19.6,2500或更高，或无云。,5.0,5.9,无降水,12.0,2023-09-15 15:00:15
974,13.01.2024 23:00,9.6,765.7,769.3,0.0,66.0,从西方吹来的风,3.0,6.0,霾 ,,,6.8,19.6,2500或更高，或无云。,5.0,3.6,无降水,12.0,2023-09-15 15:10:15
975,14.01.2024 02:00,8.8,765.0,768.5,-0.7,67.0,从西方吹来的风,3.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,19.6,2500或更高，或无云。,5.0,3.0,无降水,12.0,2023-09-15 15:10:15
976,14.01.2024 05:00,8.2,765.0,768.6,0.0,66.0,从西方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,6.8,19.6,2500或更高，或无云。,8.0,2.2,无降水,12.0,2023-09-15 15:10:15
977,14.01.2024 08:00,9.4,765.9,769.5,0.9,64.0,从西方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.9,,2500或更高，或无云。,12.0,2.9,无降水,12.0,2023-09-15 15:10:15
978,14.01.2024 11:00,16.7,765.1,768.7,-0.8,47.0,从西南偏西方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.0,19.6,2500或更高，或无云。,14.0,5.3,无降水,12.0,2023-09-15 15:10:15
979,14.01.2024 14:00,21.0,762.8,766.3,-2.3,45.0,从东方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.0,21.4,2500或更高，或无云。,9.0,8.6,无降水,12.0,2023-09-15 15:20:15
980,14.01.2024 17:00,16.7,763.0,766.6,0.2,63.0,从东方吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.0,21.4,2500或更高，或无云。,12.0,9.6,无降水,12.0,2023-09-15 15:20:15
981,14.01.2024 20:00,13.8,763.9,767.5,0.9,75.0,从东北方吹来的风,1.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.0,21.4,2500或更高，或无云。,7.0,9.5,无降水,12.0,2023-09-15 15:20:15
982,14.01.2024 23:00,12.7,764.2,767.8,0.3,82.0,从西方吹来的风,2.0,5.0,霾 ,,,8.0,21.4,2500或更高，或无云。,3.7,9.7,无降水,12.0,2023-09-15 15:20:15
983,15.01.2024 02:00,13.0,764.8,768.3,0.6,79.0,从西方吹来的风,2.0,5.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.0,21.4,2500或更高，或无云。,4.9,9.4,无降水,12.0,2023-09-15 15:20:15
984,15.01.2024 05:00,11.3,765.7,769.3,0.9,86.0,从东方吹来的风,2.0,4.0,霾 ,,,8.0,21.4,2500或更高，或无云。,2.8,9.0,无降水,12.0,2023-09-15 17:04:31
985,15.01.2024 08:00,10.3,767.8,771.4,2.1,90.0,从东北偏东方向吹来的风,0.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.4,,2500或更高，或无云。,1.2,8.7,无降水,12.0,2023-09-15 17:04:31
986,15.01.2024 11:00,12.5,768.2,771.8,0.4,77.0,从东南方吹来的风,2.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,,2500或更高，或无云。,1.8,8.6,无降水,12.0,2023-09-15 17:04:31
987,15.01.2024 14:00,11.7,767.0,770.6,-1.2,76.0,从东方吹来的风,3.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,,2500或更高，或无云。,4.3,7.6,无降水,12.0,2023-09-15 17:04:31
988,15.01.2024 17:00,10.4,768.2,771.8,1.2,75.0,从东方吹来的风,3.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.7,,2500或更高，或无云。,3.8,6.2,无降水,12.0,2023-09-15 17:04:31
989,15.01.2024 20:00,9.6,768.9,772.5,0.7,71.0,从东南偏东方向吹来的风,2.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,9.6,13.7,2500或更高，或无云。,5.0,4.6,无降水,12.0,2023-09-15 17:04:40
990,15.01.2024 23:00,8.9,768.9,772.5,0.0,66.0,从东北偏东方向吹来的风,3.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,8.9,13.3,2500或更高，或无云。,8.0,2.9,无降水,12.0,2023-09-15 17:04:40
991,16.01.2024 02:00,7.9,768.7,772.3,-0.2,70.0,从东北偏东方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.9,13.0,2500或更高，或无云。,11.0,2.8,无降水,12.0,2023-09-15 17:04:41
992,16.01.2024 05:00,7.3,768.9,772.6,0.2,70.0,从东北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,,,7.1,12.9,2500或更高，或无云。,8.0,2.2,无降水,12.0,2023-09-15 17:04:41
993,16.01.2024 08:00,7.8,769.8,773.5,0.9,76.0,从西北偏西方向吹来的风,1.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,12.9,2500或更高，或无云。,5.0,3.7,无降水,12.0,2023-09-15 17:04:41
994,16.01.2024 11:00,13.2,769.6,773.2,-0.2,50.0,从东南方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,13.4,2500或更高，或无云。,11.0,3.0,无降水,12.0,2023-09-15 17:04:50
995,16.01.2024 14:00,13.4,767.5,771.1,-2.1,53.0,从东南偏东方向吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,15.2,2500或更高，或无云。,19.0,4.0,无降水,12.0,2023-09-15 17:04:50
996,16.01.2024 17:00,12.4,767.8,771.4,0.3,59.0,从东方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,15.2,2500或更高，或无云。,20.0,4.6,无降水,12.0,2023-09-15 17:04:50
997,16.01.2024 20:00,10.1,768.4,772.0,0.6,70.0,从东北方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,15.2,2500或更高，或无云。,12.0,4.9,无降水,12.0,2023-09-15 17:04:50
998,16.01.2024 23:00,8.7,768.1,771.7,-0.3,81.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,6.8,15.2,2500或更高，或无云。,9.0,5.6,无降水,12.0,2023-09-15 17:04:50
999,17.01.2024 02:00,7.9,766.9,770.5,-1.2,80.0,从西南偏西方向吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,6.8,15.2,2500或更高，或无云。,11.0,4.7,无降水,12.0,2023-09-15 17:05:00
1000,17.01.2024 05:00,7.5,765.9,769.5,-1.0,80.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,,,6.8,15.2,2500或更高，或无云。,16.0,4.3,无降水,12.0,2023-09-15 17:05:00
1001,17.01.2024 08:00,8.6,766.5,770.1,0.6,75.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,,2500或更高，或无云。,10.0,4.4,无降水,12.0,2023-09-15 17:05:00
1002,17.01.2024 11:00,14.6,765.6,769.2,-0.9,58.0,从西方吹来的风,2.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,15.2,2500或更高，或无云。,17.0,6.4,无降水,12.0,2023-09-15 17:05:00
1003,17.01.2024 14:00,19.6,762.6,766.1,-3.0,57.0,从东方吹来的风,1.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,20.3,2500或更高，或无云。,18.0,10.9,无降水,12.0,2023-09-15 17:05:00
1004,17.01.2024 17:00,18.5,762.3,765.8,-0.3,64.0,从东方吹来的风,2.0,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,21.3,2500或更高，或无云。,14.0,11.6,无降水,12.0,2023-09-15 17:05:10
1005,17.01.2024 20:00,14.8,762.9,766.5,0.6,79.0,从西方吹来的风,1.0,5.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,21.3,2500或更高，或无云。,8.0,11.2,无降水,12.0,2023-09-15 17:05:10
1006,17.01.2024 23:00,13.7,762.6,766.1,-0.3,87.0,从西方吹来的风,1.0,4.0,霾 ,,,7.2,21.3,2500或更高，或无云。,4.8,11.6,无降水,12.0,2023-09-15 17:05:10
1007,18.01.2024 02:00,12.8,762.0,765.5,-0.6,88.0,从西方吹来的风,2.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,21.3,2500或更高，或无云。,5.0,10.9,无降水,12.0,2023-09-15 17:05:10
1008,18.01.2024 05:00,12.1,761.5,765.1,-0.5,91.0,从西方吹来的风,2.0,6.0,霾 ,,,7.2,21.3,2500或更高，或无云。,5.0,10.7,无降水,12.0,2023-09-15 17:05:10
1009,18.01.2024 08:00,12.7,762.1,765.7,0.6,88.0,从西方吹来的风,3.0,6.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.6,,2500或更高，或无云。,5.0,10.8,无降水,12.0,2023-09-15 17:05:20
1010,18.01.2024 11:00,20.5,761.8,765.3,-0.3,59.0,从东方吹来的风,1.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.8,21.3,2500或更高，或无云。,12.0,12.2,无降水,12.0,2023-09-15 17:05:20
1011,18.01.2024 14:00,19.6,759.9,763.4,-1.9,66.0,从东方吹来的风,4.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.8,22.2,2500或更高，或无云。,12.0,13.1,无降水,12.0,2023-09-15 17:05:20
1012,18.01.2024 17:00,15.4,760.6,764.2,0.7,80.0,从东南偏东方向吹来的风,2.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.8,22.2,2500或更高，或无云。,4.8,12.0,无降水,12.0,2023-09-15 17:05:20
1013,18.01.2024 20:00,13.8,762.4,765.9,1.8,86.0,从东方吹来的风,2.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.8,22.2,2500或更高，或无云。,3.1,11.5,无降水,12.0,2023-09-15 17:05:20
1014,18.01.2024 23:00,12.8,762.8,766.3,0.4,86.0,从南方吹来的风,0.0,7.0,霾 ,,,11.8,22.2,2500或更高，或无云。,3.1,10.5,无降水,12.0,2023-09-15 17:05:30
1015,19.01.2024 02:00,12.7,762.4,765.9,-0.4,87.0,从西南偏西方向吹来的风,1.0,7.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,11.8,22.2,2500或更高，或无云。,2.8,10.6,无降水,12.0,2023-09-15 17:05:30
1016,19.01.2024 05:00,13.0,762.3,765.8,-0.1,85.0,从西南偏西方向吹来的风,1.0,6.0,霾 ,,,11.8,,2500或更高，或无云。,2.4,10.5,无降水,12.0,2023-09-15 17:05:30
1017,19.01.2024 08:00,13.1,763.1,766.6,0.8,88.0,从东方吹来的风,1.0,4.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,,2500或更高，或无云。,1.6,11.2,无降水,12.0,2023-09-15 17:05:30
1018,19.01.2024 11:00,14.5,763.0,766.6,-0.1,83.0,从东南偏南方向吹来的风,1.0,3.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,,2500或更高，或无云。,1.7,11.7,无降水,12.0,2023-09-15 17:05:30
1019,19.01.2024 14:00,15.5,760.8,764.3,-2.2,80.0,从东南偏东方向吹来的风,2.0,3.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,19.6,2500或更高，或无云。,3.0,12.1,无降水,12.0,2023-09-15 17:05:40
1020,19.01.2024 17:00,14.9,760.9,764.5,0.1,84.0,无风,0.0,,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,16.1,2500或更高，或无云。,4.5,12.2,无降水,12.0,2023-09-15 17:05:40
1021,19.01.2024 20:00,14.4,761.8,765.4,0.9,86.0,从东南偏东方向吹来的风,1.0,3.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,16.1,2500或更高，或无云。,2.8,12.1,无降水,12.0,2023-09-15 17:05:40
1022,19.01.2024 23:00,13.7,761.7,765.2,-0.1,88.0,从东北偏东方向吹来的风,1.0,3.0,霾 ,,,12.7,16.1,2500或更高，或无云。,2.6,11.8,无降水,12.0,2023-09-15 17:05:40
1023,20.01.2024 02:00,13.7,760.9,764.4,-0.8,90.0,从西方吹来的风,1.0,3.0,霾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.7,16.1,2500或更高，或无云。,2.0,12.1,无降水,12.0,2023-09-15 17:05:40
1024,20.01.2024 05:00,13.6,759.7,763.3,-1.2,92.0,从西北偏北方向吹来的风,1.0,3.0,霾 ,,,13.0,16.1,2500或更高，或无云。,1.4,12.3,无降水,12.0,2023-09-15 17:05:50
1025,20.01.2024 08:00,13.3,761.3,764.8,1.6,96.0,从东方吹来的风,1.0,3.0,毛毛雨（不冻）或者小雪粒 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.0,,2500或更高，或无云。,1.6,12.7,0.1,12.0,2023-09-15 17:05:50
1026,20.01.2024 11:00,13.9,761.8,765.4,0.5,96.0,从西南方吹来的风,1.0,3.0,间歇性毛毛雨，不冻，在观测时为中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.2,,2500或更高，或无云。,0.6,13.3,0.7,12.0,2023-09-15 17:05:50
1027,20.01.2024 14:00,14.5,760.3,763.8,-1.5,97.0,从西南偏南方向吹来的风,1.0,3.0,薄雾 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.2,15.5,2500或更高，或无云。,2.4,14.0,1,12.0,2023-09-15 17:05:50
1028,20.01.2024 17:00,13.5,761.2,764.8,0.9,68.0,从西北偏北方向吹来的风,4.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,13.2,14.9,2500或更高，或无云。,20.0,7.7,1,12.0,2023-09-15 17:05:50
1029,20.01.2024 20:00,12.3,762.8,766.4,1.6,63.0,从北方吹来的风,3.0,6.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,12.3,14.6,2500或更高，或无云。,20.0,5.5,1,12.0,2023-09-15 17:06:01
1030,20.01.2024 23:00,11.4,763.7,767.3,0.9,66.0,从北方吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,,,11.4,14.6,2500或更高，或无云。,20.0,5.3,0.6,12.0,2023-09-15 17:06:01
1031,21.01.2024 02:00,10.5,764.3,767.9,0.6,69.0,从西北偏北方向吹来的风,2.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,10.5,14.6,2500或更高，或无云。,20.0,4.9,无降水,12.0,2023-09-15 17:06:01
1032,21.01.2024 05:00,9.6,765.1,768.7,0.8,66.0,从西北偏北方向吹来的风,3.0,9.0,云量发展情况没有进行观测或无法观测。 ,,,9.5,14.6,2500或更高，或无云。,20.0,3.6,无降水,12.0,2023-09-15 17:06:01
1033,21.01.2024 08:00,10.1,766.3,769.9,1.2,63.0,从东北偏东方向吹来的风,2.0,9.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,14.6,2500或更高，或无云。,19.0,3.2,无降水,12.0,2023-09-15 17:06:01
1034,21.01.2024 11:00,13.7,766.6,770.2,0.3,51.0,从东北偏东方向吹来的风,4.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,14.6,2500或更高，或无云。,19.0,3.8,无降水,12.0,2023-09-15 17:06:10
1035,21.01.2024 14:00,12.2,765.4,769.0,-1.2,62.0,从东南偏东方向吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,14.6,2500或更高，或无云。,17.0,5.1,无降水,12.0,2023-09-15 17:06:10
1036,21.01.2024 17:00,11.4,766.6,770.2,1.2,60.0,从东北方吹来的风,2.0,7.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,14.6,2500或更高，或无云。,9.0,3.9,无降水,12.0,2023-09-15 17:06:10
1037,21.01.2024 20:00,10.3,768.0,771.6,1.4,59.0,从东北偏北方向吹来的风,3.0,8.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,8.8,14.6,2500或更高，或无云。,14.0,2.6,无降水,12.0,2023-09-15 17:06:10
1038,21.01.2024 23:00,9.2,769.1,772.7,1.1,57.0,从北方吹来的风,3.0,11.0,云量发展情况没有进行观测或无法观测。 ,,,8.8,14.6,2500或更高，或无云。,16.0,1.1,无降水,12.0,2023-09-15 17:06:10
1039,22.01.2024 02:00,7.7,769.3,772.9,0.2,65.0,从西北方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,7.2,14.6,2500或更高，或无云。,13.0,1.5,0.1,12.0,2023-09-15 17:06:20
1040,22.01.2024 05:00,7.1,769.2,772.9,-0.1,65.0,从西北方吹来的风,2.0,11.0,云量发展情况没有进行观测或无法观测。 ,,,7.1,14.6,2500或更高，或无云。,19.0,0.8,0.1,12.0,2023-09-15 17:06:20
1041,22.01.2024 08:00,5.0,770.3,774.0,1.1,81.0,从西北偏北方向吹来的风,3.0,11.0,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,5.0,14.6,2500或更高，或无云。,12.0,2.0,0.4,12.0,2023-09-15 17:06:20
1042,22.01.2024 11:00,3.1,771.5,775.2,1.2,82.0,从西北方吹来的风,4.0,10.0,雨或毛毛雨夹雪较弱 ,雨,小雨,3.1,14.6,2500或更高，或无云。,9.0,0.3,1,12.0,2023-09-15 17:06:20
1043,22.01.2024 14:00,1.9,770.1,773.8,-1.4,91.0,从西北偏北方向吹来的风,2.0,10.0,雨或毛毛雨夹雪较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,1.9,12.4,2500或更高，或无云。,7.0,0.6,3,12.0,2023-09-15 17:06:20
1044,22.01.2024 17:00,0.6,771.4,775.2,1.3,89.0,从西方吹来的风,2.0,10.0,间歇性雪，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,0.6,11.4,2500或更高，或无云。,1.8,-1.0,5,12.0,2023-09-15 17:06:30
1045,22.01.2024 20:00,-0.4,772.9,776.6,1.5,88.0,无风,0.0,,间歇性雪，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-0.4,10.3,2500或更高，或无云。,1.0,-2.1,6,12.0,2023-09-15 17:06:30
1046,22.01.2024 23:00,-0.8,772.9,776.6,0.0,91.0,无风,0.0,,间歇性雪，在观测时较弱 ,,,-0.8,9.2,2500或更高，或无云。,1.0,-2.1,7,12.0,2023-09-15 17:06:30
1047,23.01.2024 02:00,-1.3,773.1,776.8,0.2,91.0,无风,0.0,,小雪 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,-1.4,,2500或更高，或无云。,2.0,-2.6,6,12.0,2023-09-15 17:06:30
1048,23.01.2024 05:00,-1.4,772.9,776.6,-0.2,79.0,无风,0.0,,云量发展情况没有进行观测或无法观测。 ,,,-1.7,,2500或更高，或无云。,9.0,-4.6,4,12.0,2023-09-15 17:06:30
